관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자,is_alive,population
3100000-104-2021-00119,더 벤티(수락산역점),204772.500639238,464208.305428933,영업/정상,2021-06-16,,1,303.875
3230000-104-2021-00153,메가엠지씨커피 송파파인타운점,211199.509258022,441680.580139573,영업/정상,2021-05-17,,1,1.625
3030000-104-2021-00062,빽다방 금호금남시장점,201853.686279824,449526.536178236,영업/정상,2021-05-03,,1,194.0
3170000-104-2021-00045,메가엠지씨커피 가산에이스K1타워점,189158.740846154,442283.977342742,영업/정상,2021-05-03,,1,1.875
3060000-104-2021-00061,메가엠지씨커피 면목면동초점,207747.553179401,453504.262382011,영업/정상,2021-05-11,,1,234.875
3000000-104-2021-00095,더벤티 혜화로점,199937.388881508,453903.016859856,영업/정상,2021-06-03,,1,340.625
3010000-104-2021-00084,매머드 익스프레스 정동점,197235.105099414,451722.35842394,영업/정상,2021-05-04,,1,22.375
3240000-104-2021-00124,메가엠지씨커피 둔촌동역점,211912.282694478,447248.126116539,영업/정상,2021-05-24,,1,163.875
3220000-104-2021-00334,이디야커피 강남율현점,209468.661415857,441272.164354556,영업/정상,2021-05-31,,1,65.5
3240000-104-2021-00168,컴포즈커피 암사역점,211212.517685526,449732.261662885,영업/정상,2021-07-01,,1,153.5
3140000-104-2021-00110,컴포즈커피 신정네거리점,186813.012918407,446320.017928897,영업/정상,2021-06-03,,1,237.125
3090000-104-2021-00056,더벤티창동역점,204263.706546457,461207.244729609,영업/정상,2021-05-31,,1,16.625
3180000-104-2022-00057,빽다방 영등포시장역점,191586.660635006,446798.452967557,영업/정상,2022-03-25,,1,162.875
3200000-104-2021-00105,메가엠지씨커피 봉일시장점,194589.164799307,442686.536822162,영업/정상,2021-06-04,,1,147.125
3040000-104-2021-00096,컴포즈커피 광진긴고랑로점,207396.728768095,450958.047170467,영업/정상,2021-05-24,,1,272.0
3000000-104-2021-00073,매머드 익스프레스 동대문역점,200487.269762546,452159.900405573,영업/정상,2021-04-29,,1,8.0
3170000-104-2021-00058,컴포즈커피 독산대륭테크노타운점,189920.528610917,440521.85524888,영업/정상,2021-05-24,,1,1.0
3080000-104-2021-00053,빽다방 미아역점,202312.754721343,458174.799506818,영업/정상,2021-06-02,,1,140.0
3220000-104-2021-00310,만랩커피 대치점,205534.523986587,444288.398477554,영업/정상,2021-05-20,,1,126.5
3180000-104-2021-00178,매머드익스프레스 파크원타워1점,193592.000380036,447092.629432527,영업/정상,2021-05-26,,1,0.0
3210000-104-2021-00147,더벤티 논현역점,201654.031425186,445398.655507383,영업/정상,2021-05-26,,1,40.0
3160000-104-2021-00093,컴포즈커피 구로항동점,184272.859477603,441965.79198493,영업/정상,2021-05-20,,1,198.125
3180000-104-2021-00155,컴포즈커피 영등포아델포레점(COMPOSE COFFEE),191711.319229969,443582.203546963,영업/정상,2021-04-30,,1,455.75
3140000-104-2021-00086,메가엠지씨커피 신목점,188665.968505021,448405.568239105,영업/정상,2021-05-10,,1,439.0
3170000-104-2021-00049,매머드익스프레스 가산포휴점,189202.181652324,442562.722742062,영업/정상,2021-05-10,,1,13.5
3110000-104-2021-00065,메가엠지씨커피 응암이마트점,192763.260384541,455242.859775175,영업/정상,2021-04-30,,1,470.25
3110000-104-2021-00105,메가엠지씨커피 녹번점,193921.403084539,455474.671009537,영업/정상,2021-06-30,,1,279.125
3100000-104-2021-00129,빽다방 수락산역점,204772.500639238,464208.305428933,영업/정상,2021-07-01,,1,303.875
3010000-104-2021-00078,메가엠지씨커피 황학롯데캐슬점,201823.908977364,452076.818664092,영업/정상,2021-04-27,,1,1412.75
3220000-104-2021-00383,메가엠지씨커피 강남포이점,204095.396116695,441862.281839776,영업/정상,2021-06-24,,1,84.375
3230000-104-2021-00129,컴포즈커피 위례호수공원점,212569.252309346,442123.304850852,영업/정상,2021-04-27,,1,0.0
3230000-104-2021-00131,메가엠지씨커피 (석촌고분역점),208566.624128665,444507.365186839,영업/정상,2021-04-27,,1,352.375
3230000-104-2021-00132,메가엠지씨커피 송파역점,209412.197809542,443928.783342251,영업/정상,2021-04-27,,1,205.875
3120000-104-2021-00110,메가엠지씨커피 홍제홍은벽산점,195189.740479894,454679.832080689,영업/정상,2021-06-07,,1,60.5
3150000-104-2021-00195,컴포즈커피 마곡파인스퀘어점,185538.386473543,451080.469903239,영업/정상,2021-06-16,,1,0.0
3060000-104-2021-00084,이디야커피 양원역점,209358.15443431,456126.7130571,영업/정상,2021-06-16,,1,55.375
3160000-104-2021-00102,메가엠지씨커피 구로궁동점,185162.736541527,443561.467680947,영업/정상,2021-06-07,,1,360.5
3150000-104-2021-00145,컴포즈커피 화곡우장초점,186456.187657133,449645.45192818,영업/정상,2021-05-14,,1,334.125
3160000-104-2021-00103,더벤티 구로항동점,184375.355908658,442063.01254717,영업/정상,2021-06-07,,1,193.625
3210000-104-2021-00155,메가엠지씨커피 논현역점,201682.084788276,445350.656913916,영업/정상,2021-06-01,,1,178.125
3170000-104-2021-00061,메가엠지씨커피 금천독산점,190999.108992423,441526.689932913,영업/정상,2021-06-01,,1,98.5
3240000-104-2024-00001,이디야 강일점,215313.230134197,451469.210879017,영업/정상,2024-01-03,,1,308.0
3150000-104-2024-00003,컴포즈커피 우장산숲아이파크점,185655.096290491,449112.006387582,영업/정상,2024-01-03,,1,114.375
3050000-104-2024-00002,메가엠지씨커피 청량리롯데캐슬점,203917.462724049,452951.998520792,영업/정상,2024-01-04,,1,27.625
3200000-104-2024-00006,메가엠지씨커피 신림신원점,193534.1159095,442053.575326391,영업/정상,2024-01-04,,1,446.75
3190000-104-2024-00002,이디야 상도파크엘점,195221.942587848,444278.227772381,영업/정상,2024-01-04,,1,373.875
3170000-104-2024-00001,메가 엠지씨커피 금천 홈플러스 사거리점,190882.328666874,440895.715379593,영업/정상,2024-01-09,,1,17.375
3240000-104-2018-00181,메가엠지씨커피 강동구청점,210732.609714299,447594.757751728,영업/정상,2018-09-13,,1,41.375
3180000-104-2018-00237,이디야신길아이파크점,191460.751456981,444529.734682561,영업/정상,2018-09-27,,1,261.25
3010000-104-2018-00272,메가엠지씨커피 청구역점,201051.476769876,450625.660615392,영업/정상,2018-10-02,,1,161.875
3040000-104-2018-00185,만랩커피 구의점,208106.526813426,448498.363474537,영업/정상,2018-09-21,,1,307.375
3040000-104-2020-00157,이디야커피 구의자양로점,207820.941622506,449642.287663473,영업/정상,2020-09-02,,1,333.25
3030000-104-2020-00118,메가엠지씨커피 황학사거리점,202372.912023599,451536.680876573,영업/정상,2020-09-02,,1,189.0
3170000-104-2020-00093,더벤티,190185.054136417,441381.452926959,영업/정상,2020-09-08,,1,80.375
3130000-104-2020-00255,메가커피 공덕SK리더스뷰,195405.15774039,449263.217634202,영업/정상,2020-09-16,,1,191.25
3160000-104-2020-00143,메가엠지씨커피 신도림태영타운점,190188.145705079,444823.105868276,영업/정상,2020-09-10,,1,541.75
3040000-104-2020-00169,빽다방강변역점,208189.434497483,448129.166313052,영업/정상,2020-09-17,,1,925.75
3110000-104-2020-00159,이디야 연신내역점,192859.357586305,457401.253093059,영업/정상,2020-09-17,,1,10.5
3070000-104-2020-00138,메가엠지씨커피 장위점,203707.193417149,456834.989482434,영업/정상,2020-09-04,,1,200.25
3140000-104-2020-00153,컴포즈커피 목동남부법원점,187907.215245569,446728.591967641,영업/정상,2020-09-03,,1,273.5
3110000-104-2020-00152,메가엠지씨커피 은평신사점,192026.412014375,455494.559012821,영업/정상,2020-09-11,,1,305.625
3010000-104-2020-00175,매머드 익스프레스 을지트윈타워점,199693.302714092,451535.867322585,영업/정상,2020-09-04,,1,2.25
3220000-104-2020-00506,컴포즈커피 삼성대치점,205396.486468555,444983.028567001,영업/정상,2020-09-15,,1,141.0
3060000-104-2020-00100,메가엠지씨커피 중화역점,206959.961360644,455575.262527889,영업/정상,2020-09-09,,1,145.625
3170000-104-2020-00091,컴포즈커피 정훈단지점,191336.707921118,440303.141195802,영업/정상,2020-09-01,,1,274.5
3180000-104-2020-00235,만랩커피 여의도파이낸스타워점,193227.92810475,446845.274458112,영업/정상,2020-09-25,,1,2.875
3220000-104-2020-00534,메가엠지씨커피 선릉점,204442.443048668,444560.851629623,영업/정상,2020-10-08,,1,136.375
3110000-104-2020-00169,메가 엠지씨커피 불광역점,193609.863732113,456603.939529913,영업/정상,2020-10-06,,1,597.25
3180000-104-2020-00242,메가커피 신길중앙점,192630.658778005,445531.055719146,영업/정상,2020-10-05,,1,222.0
3090000-104-2020-00087,메가엠지씨커피도봉역점,203868.297541736,463890.837689363,영업/정상,2020-10-05,,1,403.375
3140000-104-2020-00170,메가엠지씨커피 신정역점,186992.734328894,446925.412721754,영업/정상,2020-10-13,,1,187.75
3100000-104-2020-00121,메가엠지씨커피 상계백병원점,205421.148836089,460856.264207739,영업/정상,2020-10-13,,1,228.5
3090000-104-2020-00095,매머드익스프레스창동이마트점,204107.090272108,461072.642448925,영업/정상,2020-10-20,,1,0.0
3150000-104-2020-00265,컴포즈커피 내발산점,185526.740191834,450062.516618524,영업/정상,2020-10-21,,1,396.25
3070000-104-2020-00160,빽다방 돈암아리랑점,201051.072165281,455205.325182072,영업/정상,2020-10-21,,1,498.625
3130000-104-2020-00283,컴포즈커피,191783.482359827,450660.899713462,영업/정상,2020-10-19,,1,131.375
3200000-104-2020-00175,메가엠지씨커피 신림역점,193695.428249292,442301.336968562,영업/정상,2020-10-15,,1,556.875
3060000-104-2020-00113,이디야커피 사가정아이파크점,207278.258826248,453470.751633822,영업/정상,2020-10-19,,1,348.75
3220000-104-2020-00547,매머드익스프레스 수서역점,208992.862909059,442912.82755506,영업/정상,2020-10-21,,1,217.75
3130000-104-2020-00292,메가엠지씨커피 애오개점,195835.448021829,450370.13541991,영업/정상,2020-10-28,,1,623.75
3180000-104-2020-00262,이디야(영등포그랜드점),190081.950073338,447177.810384463,영업/정상,2020-10-29,,1,619.5
3150000-104-2020-00269,메가엠지씨커피 강서구청점,186748.43990512,450068.277076504,영업/정상,2020-10-22,,1,71.875
3040000-104-2020-00189,메가엠지씨커피 자양시장점,207235.634628029,448183.913242686,영업/정상,2020-10-26,,1,216.375
3200000-104-2020-00179,메가엠지씨커피 난곡우체국점,192456.629274523,441751.709319206,영업/정상,2020-10-27,,1,149.0
3020000-104-2020-00156,이디야커피용산청파점,197227.44587738,449688.742280304,영업/정상,2020-10-28,,1,135.5
3010000-104-2020-00203,컴포즈커피,201520.575846199,451447.111309911,영업/정상,2020-10-30,,1,225.875
3150000-104-2020-00272,컴포즈(화곡본동시장점),186101.224522935,448926.939451605,영업/정상,2020-10-23,,1,88.125
3070000-104-2020-00162,이디야 월곡동아점,203973.23418677,455986.547166597,영업/정상,2020-10-26,,1,402.5
3150000-104-2020-00282,컴포즈커피 화곡중앙시장점,185615.410916339,448072.928511678,영업/정상,2020-11-02,,1,187.625
3050000-104-2020-00153,컴포즈커피 장안래미안점,206521.658391263,452265.590292158,영업/정상,2020-11-03,,1,43.25
3040000-104-2020-00198,빽다방세종대후문점,206299.7504918,450037.825730524,영업/정상,2020-11-10,,1,65.375
3150000-104-2020-00288,컴포즈커피 신방화역점,183902.043509212,451664.251457054,영업/정상,2020-11-05,,1,366.0
3210000-104-2020-00288,메가엠지씨커피 사당방배점,198355.846023337,442022.931348761,영업/정상,2020-11-02,,1,91.625
3060000-104-2020-00118,메가엠지씨커피 우림시장점,208796.830101801,454815.192059726,영업/정상,2020-11-02,,1,340.375
3150000-104-2020-00298,이디야 마곡헤리움점,184571.520601483,451899.307939795,영업/정상,2020-11-16,,1,558.25
3130000-104-2020-00306,컴포즈커피 망원역점,191982.952899048,450464.791100352,영업/정상,2020-11-12,,1,71.125
3100000-104-2020-00139,컴포즈 커피 노원역점,205273.302426861,461515.158002149,영업/정상,2020-11-16,,1,524.5
3080000-104-2020-00103,빽다방 수유역점,202317.064607714,459590.573498344,영업/정상,2020-11-16,,1,398.875
3120000-104-2022-00167,컴포즈커피 남가좌DMC자이점,192582.660792278,452054.59244758,영업/정상,2022-09-26,,1,593.75
3150000-104-2022-00262,매머드 익스프레스 염창역점,188953.293071222,449482.995275203,영업/정상,2022-10-13,,1,402.375
3230000-104-2022-00308,컴포즈커피 송파삼전점,207844.054315155,444591.419181438,영업/정상,2022-10-12,,1,545.625
3150000-104-2022-00273,컴포즈커피 화곡8동점,186721.188517646,447643.459481363,영업/정상,2022-10-27,,1,254.625
3150000-104-2022-00274,메가엠지씨커피 우장산숲 아이파크점,185540.400289378,449160.849918583,영업/정상,2022-10-27,,1,79.0
3130000-104-2022-00281,더벤티 상암DMC역점,190795.16922109,452861.335585496,영업/정상,2022-10-13,,1,71.5
3140000-104-2022-00195,컴포즈커피 신정2동점,188515.749836422,446316.383418614,영업/정상,2022-10-13,,1,20.5
3150000-104-2022-00278,더벤티커피(theVenti COFFEE) 등촌2동점,187741.81987404,449247.677664286,영업/정상,2022-11-02,,1,169.75
3130000-104-2022-00302,빽다방 마포시민공원점,191017.203628332,450457.43020331,영업/정상,2022-10-31,,1,323.75
3070000-104-2022-00173,컴포즈커피 꿈의숲아이파크점,204225.832819654,457424.675484944,영업/정상,2022-10-20,,1,286.625
3110000-104-2022-00165,메가엠지씨커피 새절역점,192296.464640648,454486.127077869,영업/정상,2022-10-31,,1,104.5
3170000-104-2022-00095,매머드 익스프레스 한라원앤원타워점,189282.642165078,441654.484590816,영업/정상,2022-09-29,,1,0.0
3200000-104-2022-00160,컴포즈커피 서울대입구역1호점,195550.374056033,442211.44810367,영업/정상,2022-09-14,,1,237.5
3060000-104-2022-00145,이디야 서울의료원점,208580.409647184,456742.947541604,영업/정상,2022-11-11,,1,0.0
3040000-104-2022-00172,컴포즈커피 자양전통시장점,207121.721772383,448124.746564446,영업/정상,2022-08-30,,1,421.125
3200000-104-2022-00191,메가엠지씨커피 관악인헌시장점,196883.206421828,441510.959944969,영업/정상,2022-10-31,,1,220.5
3030000-104-2022-00148,빽다방 뚝섬상원길점,204211.315158519,449577.104483852,영업/정상,2022-10-31,,1,565.375
3000000-104-2022-00146,메가엠지씨커피 대학로마로니에공원점,200105.158,452895.274333333,영업/정상,2022-10-20,,1,49.875
3010000-104-2022-00218,매머드커피 신당역점,201792.385974356,451501.242346397,영업/정상,2022-11-11,,1,726.875
3220000-104-2022-00579,매머드익스프레스 휘문고교점,205402.14962589,444633.338155042,영업/정상,2022-11-11,,1,99.375
3240000-104-2022-00202,빽다방 천호힐데스하임점,211056.377365511,448875.955041654,영업/정상,2022-09-16,,1,145.75
3050000-104-2022-00130,더벤티 장한평역점,205799.06181408,451267.601645283,영업/정상,2022-10-07,,1,221.375
3040000-104-2022-00182,컴포즈커피 광나루역1호점,209033.339549292,449192.402539275,영업/정상,2022-09-16,,1,200.875
3130000-104-2022-00256,매머드익스프레스 마포구청점,191406.718345685,451465.793127329,영업/정상,2022-09-16,,1,967.375
3050000-104-2022-00145,컴포즈커피 답십리래미안점,204845.874285687,452243.87695363,영업/정상,2022-11-01,,1,7.625
3070000-104-2022-00153,컴포즈커피(안암성북천점),201621.407880988,454059.502823487,영업/정상,2022-09-16,,1,181.25
3220000-104-2022-00476,컴포즈커피 양재도곡점,203233.91060166,442576.565363767,영업/정상,2022-09-16,,1,206.5
3080000-104-2022-00106,빽다방 삼양시장점,201517.01137909,458057.870235203,영업/정상,2022-10-07,,1,348.375
3150000-104-2022-00277,만랩커피 강서블루나인점,187952.560027898,450562.020225978,영업/정상,2022-11-01,,1,1.25
3000000-104-2022-00129,매머드 익스프레스 내수동점,197478.53747014,452259.334813912,영업/정상,2022-08-31,,1,896.875
3060000-104-2022-00138,더벤티 사가정아이파크점,207144.00170008,453343.919086938,영업/정상,2022-10-18,,1,149.75
